,latitude,longitude,image_name,country_code,country,continent,region,alpha-2,sub-region
11348,36.65645,128.45235,11348.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11349,38.01689,127.14628,11349.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11350,37.57243,126.81644,11350.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11351,37.19035,127.16932,11351.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11352,35.86131,127.11896,11352.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11353,35.86007,127.23982,11353.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11354,36.75577,126.85877,11354.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11355,37.44076,126.68241,11355.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11356,37.71721,126.90175,11356.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11357,37.46002,126.87531,11357.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11358,35.9473,126.96729,11358.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11359,37.62767,126.98097,11359.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11360,38.05194,127.06019,11360.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11361,37.2877,127.32752,11361.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11362,37.49913,126.77777,11362.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11363,37.61325,126.75913,11363.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11364,35.18759,128.91228,11364.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11365,37.54087,127.13203,11365.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11366,37.80421,127.08769,11366.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11367,35.24797,128.86611,11367.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11368,37.51031,127.1422,11368.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11369,35.84777,126.77348,11369.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11370,35.18196,128.88902,11370.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11371,37.23387,128.38541,11371.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11372,37.20732,126.81359,11372.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11373,37.52093,126.81177,11373.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11374,37.91472,126.89974,11374.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11375,37.19227,128.38149,11375.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11376,36.41685,127.33858,11376.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11377,37.80655,126.99062,11377.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11378,37.56787,126.74232,11378.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11379,37.62902,126.83472,11379.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11380,35.98021,127.22359,11380.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11381,37.36018,127.10816,11381.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11382,35.22626,129.09064,11382.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11383,37.2766,127.07187,11383.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11384,37.53709,127.08888,11384.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11385,37.62187,126.68261,11385.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11386,37.52476,127.29773,11386.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11387,37.39035,127.00596,11387.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11388,37.5731,126.91018,11388.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11389,37.61515,126.60594,11389.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11390,36.66665,127.47201,11390.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11391,37.67749,127.09749,11391.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11392,37.13132,128.80915,11392.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11393,37.41733,127.29723,11393.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11394,37.65228,126.86565,11394.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11395,36.62134,127.28391,11395.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11396,37.53166,127.00215,11396.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11397,37.66024,126.91997,11397.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11398,35.37112,129.07382,11398.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11399,36.47415,127.27763,11399.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11400,36.70152,126.98499,11400.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11401,35.89228,127.0297,11401.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11402,37.42472,127.10225,11402.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11403,37.65639,126.835,11403.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11404,37.07245,127.06185,11404.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11405,37.09509,129.35497,11405.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11406,37.41598,126.80875,11406.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11407,37.36342,127.09579,11407.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11408,36.73841,127.04873,11408.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11409,37.00342,128.17914,11409.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11410,35.16881,128.13542,11410.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11411,37.60432,126.9708,11411.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11412,37.9147,127.06334,11412.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11413,37.29467,127.22999,11413.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11414,37.84512,127.13424,11414.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11415,36.90301,128.43081,11415.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11416,35.16618,128.98293,11416.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11417,37.81576,127.20091,11417.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11418,37.60247,126.77464,11418.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11419,35.85138,126.87016,11419.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11420,35.18158,129.08775,11420.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11421,37.48028,126.64215,11421.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11422,37.13622,128.68901,11422.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11423,37.06439,126.81672,11423.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11424,37.59941,127.00857,11424.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11425,37.70243,126.45479,11425.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11426,37.28588,127.01155,11426.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11427,36.18945,127.09949,11427.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11428,37.49924,126.64382,11428.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11429,35.13952,128.85714,11429.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11430,36.24919,127.26829,11430.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11431,36.64767,127.46649,11431.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11432,37.34954,126.79531,11432.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11433,37.56354,128.79519,11433.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11434,36.60973,127.28224,11434.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11435,38.11035,127.06279,11435.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11436,37.57183,126.74432,11436.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11437,36.68656,129.36432,11437.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11438,37.73743,126.62921,11438.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11439,35.16166,128.91651,11439.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11440,36.3716,127.32716,11440.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11441,35.82084,126.83235,11441.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11442,37.51519,126.93547,11442.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11443,35.20399,129.00214,11443.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11444,37.20899,127.04669,11444.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11445,37.65293,126.62173,11445.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11446,37.74575,126.45094,11446.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11447,36.29622,127.35666,11447.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11448,37.6081,126.75242,11448.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11449,37.38547,127.13678,11449.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11450,37.4712,127.04626,11450.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11451,37.54544,126.74873,11451.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11452,37.77319,126.8908,11452.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11453,37.06189,126.93265,11453.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11454,37.53263,126.99442,11454.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11455,37.05085,126.82777,11455.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11456,37.25887,127.119,11456.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11457,37.65619,127.12524,11457.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11458,35.85215,127.09418,11458.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11459,37.55985,126.97385,11459.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11460,37.3728,126.96243,11460.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11461,37.64947,127.01695,11461.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11462,37.69389,126.70494,11462.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11463,36.79192,128.56123,11463.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11464,37.5695,126.66165,11464.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11465,37.62336,126.91834,11465.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11466,37.37855,127.1504,11466.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11467,36.99993,128.34215,11467.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11468,37.64195,128.56144,11468.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11469,37.94778,127.05284,11469.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11470,37.84244,126.81301,11470.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11471,37.5195,126.75055,11471.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11472,37.20963,126.81622,11472.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11473,36.43459,129.03379,11473.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11474,37.60883,126.84375,11474.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11475,37.39493,126.67818,11475.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11476,37.51288,127.04433,11476.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11477,37.3021,126.85838,11477.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11478,37.28944,127.10294,11478.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11479,37.65372,128.8309,11479.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11480,37.23435,127.026,11480.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11481,37.24658,127.08937,11481.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11482,37.4396,128.49696,11482.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11483,35.82888,126.87699,11483.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11484,35.95277,127.19325,11484.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11485,37.1759,128.9889,11485.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11486,37.37899,126.73991,11486.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11487,37.71229,126.74762,11487.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11488,37.44185,126.76596,11488.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11489,35.10779,129.11489,11489.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11490,37.04292,126.75089,11490.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11491,35.24543,129.09097,11491.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11492,37.46284,127.07165,11492.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11493,37.30763,128.53107,11493.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11494,37.19433,128.58129,11494.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11495,37.21428,128.37355,11495.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11496,37.64804,126.67852,11496.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11497,37.64676,127.06601,11497.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11498,36.95582,129.11941,11498.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11499,37.51523,126.84907,11499.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11500,35.22389,128.98251,11500.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11501,37.2812,127.00691,11501.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11502,37.72527,126.97809,11502.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11503,35.86708,127.04666,11503.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11504,36.36062,129.07289,11504.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11505,37.53192,126.99474,11505.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11506,36.4078,128.14946,11506.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11507,37.32644,126.69805,11507.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11508,37.23874,126.98854,11508.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11509,36.34506,127.36748,11509.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11510,37.66825,126.70834,11510.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11511,37.92895,127.02891,11511.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11512,36.28672,127.31883,11512.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11513,37.2882,127.10927,11513.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11514,37.2934,128.45452,11514.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11515,36.35373,127.41718,11515.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11516,37.5643,126.9658,11516.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11517,37.05581,126.77777,11517.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11518,37.73213,126.69064,11518.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11519,37.57747,127.05571,11519.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11520,37.23613,127.30286,11520.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11521,36.71502,127.01615,11521.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11522,37.98147,126.88373,11522.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11523,36.38552,127.37095,11523.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11524,37.64583,126.8145,11524.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11525,37.50004465,126.4871237,11525.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11526,37.4368,127.0967,11526.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11527,37.82474,127.05789,11527.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11528,36.35099,127.49378,11528.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11529,37.61857,126.91049,11529.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11530,36.98661,128.37121,11530.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11531,37.49065,127.08353,11531.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11532,37.50533,126.8516,11532.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11533,35.27623,129.11116,11533.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11534,37.71016,126.60269,11534.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11535,37.52932,126.85016,11535.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11536,37.47797,126.63014,11536.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11537,36.77326,127.01216,11537.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11538,37.56759,127.19461,11538.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11539,37.95518,127.18958,11539.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11540,37.43205,127.15026,11540.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11541,37.3651,126.8037,11541.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11542,36.82469,129.4468,11542.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11543,36.8703,128.54105,11543.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11544,37.36128,126.81524,11544.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11545,37.50407,126.8515,11545.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11546,37.67648,126.72313,11546.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11547,37.5911,127.0492,11547.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11548,37.55052,126.83942,11548.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11549,36.18446,127.17687,11549.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11550,37.65205,126.64818,11550.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11551,37.56762,126.63293,11551.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11552,35.88034,127.06417,11552.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11553,37.34437,127.22269,11553.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11554,35.20672,129.03242,11554.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11555,37.41765,127.11057,11555.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11556,35.1969,129.06806,11556.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11557,37.50469,126.89654,11557.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11558,37.59689,126.93696,11558.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11559,37.63881,126.98509,11559.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11560,37.18383,128.36391,11560.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11561,37.37513,127.00679,11561.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11562,37.59267,126.75945,11562.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11563,35.1928,129.08231,11563.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11564,35.14692,129.04605,11564.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11565,37.40633,127.07875,11565.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11566,35.78423,127.10686,11566.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11567,34.80172,128.69595,11567.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11568,35.10607,129.0028,11568.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11569,37.61896,128.75788,11569.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11570,37.41446,126.98532,11570.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11571,37.36051,127.1139,11571.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11572,37.50781,126.52866,11572.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11573,37.25941,126.99554,11573.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11574,36.01241,127.22319,11574.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11575,37.64853,126.61018,11575.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11576,35.83235,126.92652,11576.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11577,36.71254,127.00601,11577.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11578,37.68554,126.8386,11578.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11579,36.30758,127.39372,11579.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11580,35.16542,129.03053,11580.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11581,35.19572,129.12161,11581.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11582,36.29519,127.29925,11582.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11583,35.36448,128.78568,11583.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11584,37.43909,127.07227,11584.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11585,36.42369,127.11859,11585.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11586,36.58031,128.48717,11586.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11587,37.64473,127.08705,11587.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11588,37.33986,126.8731,11588.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11589,37.74286,127.03907,11589.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11590,37.44166,127.26324,11590.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11591,37.7533,126.46714,11591.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11592,37.56537,126.99023,11592.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11593,37.46284,127.16077,11593.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11594,37.48416,126.94796,11594.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11595,37.58442,128.65545,11595.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
11596,38.04082,126.90012,11596.png,KR,"Korea, Republic of",Asia,"Korea, Republic of",KR,Eastern Asia
