latitude,longitude,image_name,country_code,country,continent
63.40807589,123.4041375,8772.png,RU,Russian Federation,Europe
45.26710359,27.46219874,8773.png,RO,Romania,Europe
-31.45500099,149.9239826,8774.png,AU,Australia,Oceania
44.05367577,111.3363202,8775.png,MN,Mongolia,Asia
-8.817948185,-67.06636857,8776.png,BR,Brazil,South America
46.43676022,30.73490504,8777.png,UA,Ukraine,Europe
-37.87883135,-66.77523419,8778.png,AR,Argentina,South America
-36.14112074,-59.19954046,8779.png,AR,Argentina,South America
-39.73671159,-70.04106586,8780.png,AR,Argentina,South America
63.04804601,42.12054654,8781.png,RU,Russian Federation,Europe
-27.48057,153.0270055,8782.png,AU,Australia,Oceania
54.54962841,113.3620904,8783.png,RU,Russian Federation,Europe
65.83658479,44.2116084,8784.png,RU,Russian Federation,Europe
63.14028557,15.53226828,8785.png,SE,Sweden,Europe
-6.635413387,108.2110775,8786.png,ID,Indonesia,Asia
-37.94287862,-58.32344432,8787.png,AR,Argentina,South America
-25.54334292,114.1414995,8788.png,AU,Australia,Oceania
-28.81935481,-52.34175084,8789.png,BR,Brazil,South America
-22.13227466,-63.25984325,8790.png,BO,"Bolivia, Plurinational State of",South America
-43.0671703,-70.46897982,8791.png,AR,Argentina,South America
-17.69558791,-61.32239026,8792.png,BO,"Bolivia, Plurinational State of",South America
39.36010303,41.6970725,8793.png,TR,Turkey,Asia
53.80046126,-8.356022676,8794.png,IE,Ireland,Europe
-28.01325058,119.9400568,8795.png,AU,Australia,Oceania
62.92050271,31.34401627,8796.png,FI,Finland,Europe
60.38569495,151.4975755,8797.png,RU,Russian Federation,Europe
-33.19363451,116.4817393,8798.png,AU,Australia,Oceania
33.37499237,134.1987208,8799.png,JP,Japan,Asia
67.41846532,18.7019102,8800.png,SE,Sweden,Europe
64.85360374,56.60414267,8801.png,RU,Russian Federation,Europe
13.05956572,5.177768916,8802.png,NG,Nigeria,Africa
-12.27738242,-45.02906772,8803.png,BR,Brazil,South America
-19.90836617,147.7790631,8804.png,AU,Australia,Oceania
43.40628724,24.27927719,8805.png,BG,Bulgaria,Europe
9.221254081,126.0464509,8806.png,PH,Philippines,Asia
6.43747058,-1.831639443,8807.png,GH,Ghana,Africa
65.07841586,16.82189476,8808.png,SE,Sweden,Europe
11.19698446,-72.21727227,8809.png,CO,Colombia,South America
-20.45923041,-52.99558581,8810.png,BR,Brazil,South America
56.10907439,92.92682111,8811.png,RU,Russian Federation,Europe
61.04821029,28.91496445,8812.png,RU,Russian Federation,Europe
-11.7161106,-38.27568543,8813.png,BR,Brazil,South America
24.49061393,90.05589622,8814.png,BD,Bangladesh,Asia
-38.38654732,-62.69325275,8815.png,AR,Argentina,South America
11.70861465,4.485971321,8816.png,NG,Nigeria,Africa
56.14792267,69.46078971,8817.png,RU,Russian Federation,Europe
48.05634156,17.33809333,8818.png,SK,Slovakia,Europe
67.04942847,30.94212855,8819.png,RU,Russian Federation,Europe
8.64291474,-0.523732618,8820.png,GH,Ghana,Africa
-34.89923177,149.4810749,8821.png,AU,Australia,Oceania
-31.56818713,-59.2026627,8822.png,AR,Argentina,South America
-14.59515387,-58.89372911,8823.png,BR,Brazil,South America
-19.21904607,134.1725307,8824.png,AU,Australia,Oceania
61.19894681,63.72794215,8825.png,RU,Russian Federation,Europe
-33.8764001,146.6018263,8826.png,AU,Australia,Oceania
38.46131168,34.82758127,8827.png,TR,Turkey,Asia
16.77606373,-3.005446141,8828.png,ML,Mali,Africa
-24.24725856,28.12056986,8829.png,ZA,South Africa,Africa
9.847856027,7.45915891,8830.png,NG,Nigeria,Africa
-18.0586022,-65.16743817,8831.png,BO,"Bolivia, Plurinational State of",South America
17.54264505,-99.91560277,8832.png,MX,Mexico,North America
-31.65262014,152.5857061,8833.png,AU,Australia,Oceania
49.62516094,21.73133737,8834.png,PL,Poland,Europe
-3.268476137,-45.66484413,8835.png,BR,Brazil,South America
65.98461271,68.85492212,8836.png,RU,Russian Federation,Europe
46.9177525,7.98855695,8837.png,CH,Switzerland,Europe
-25.75967393,140.2925233,8838.png,AU,Australia,Oceania
0.313465158,123.5964561,8839.png,ID,Indonesia,Asia
-18.37798105,133.8382396,8840.png,AU,Australia,Oceania
62.99062987,26.15715499,8841.png,FI,Finland,Europe
-23.58358848,149.002871,8842.png,AU,Australia,Oceania
-6.037132906,-62.53160462,8843.png,BR,Brazil,South America
62.34671135,49.96850351,8844.png,RU,Russian Federation,Europe
6.230150237,-73.38741543,8845.png,CO,Colombia,South America
0.391470773,40.92794968,8846.png,KE,Kenya,Africa
-28.79928142,-60.93465531,8847.png,AR,Argentina,South America
47.52065352,19.24052015,8848.png,HU,Hungary,Europe
-33.96570704,-60.27563046,8849.png,AR,Argentina,South America
-25.656159,146.5919333,8850.png,AU,Australia,Oceania
-23.29583997,-47.08094201,8851.png,BR,Brazil,South America
-16.51651882,-45.98080408,8852.png,BR,Brazil,South America
-28.29395003,145.7493489,8853.png,AU,Australia,Oceania
64.45670892,28.33034485,8854.png,FI,Finland,Europe
-54.9065485,-65.99186505,8855.png,AR,Argentina,South America
-27.77507883,-57.27082634,8856.png,AR,Argentina,South America
63.36035032,46.53619806,8857.png,RU,Russian Federation,Europe
53.95103105,75.27080292,8858.png,KZ,Kazakhstan,Asia
-24.40130975,131.7616587,8859.png,AU,Australia,Oceania
-16.14088542,-40.43811374,8860.png,BR,Brazil,South America
56.43695933,25.7832673,8861.png,LV,Latvia,Europe
40.08454098,16.34481862,8862.png,IT,Italy,Europe
62.10019927,72.04481438,8863.png,RU,Russian Federation,Europe
0.8422145,108.9692385,8864.png,ID,Indonesia,Asia
-15.29878292,-69.61720011,8865.png,PE,Peru,South America
15.54470477,99.91035361,8866.png,TH,Thailand,Asia
-44.61600942,-69.64037688,8867.png,AR,Argentina,South America
-33.76085932,121.0392614,8868.png,AU,Australia,Oceania
62.53407301,23.07796181,8869.png,FI,Finland,Europe
58.14085636,55.03680631,8870.png,RU,Russian Federation,Europe
-17.90818177,124.730905,8871.png,AU,Australia,Oceania
27.68259293,90.72286221,8872.png,BT,Bhutan,Asia
-9.03286552,-78.52331523,8873.png,PE,Peru,South America
-8.731851921,-67.40458409,8874.png,BR,Brazil,South America
-44.87645813,-66.82023927,8875.png,AR,Argentina,South America
-32.41165107,-68.2161815,8876.png,AR,Argentina,South America
-34.63433386,118.5206525,8877.png,AU,Australia,Oceania
-24.0108536,139.5503642,8878.png,AU,Australia,Oceania
-0.959835229,100.5840307,8879.png,ID,Indonesia,Asia
54.10966441,19.30275468,8880.png,PL,Poland,Europe
-16.15315791,-70.06184347,8881.png,PE,Peru,South America
54.14684135,37.65645475,8882.png,RU,Russian Federation,Europe
-32.41045626,151.1390064,8883.png,AU,Australia,Oceania
-18.08266585,25.29125344,8884.png,BW,Botswana,Africa
62.11639024,114.1530761,8885.png,RU,Russian Federation,Europe
56.0627753,23.4823192,8886.png,LT,Lithuania,Europe
45.75431993,27.29430495,8887.png,RO,Romania,Europe
12.57642417,-15.97380477,8888.png,SN,Senegal,Africa
-30.94581237,146.8264751,8889.png,AU,Australia,Oceania
49.89700382,20.72810166,8890.png,PL,Poland,Europe
49.81630943,99.79651502,8891.png,MN,Mongolia,Asia
5.281343027,-74.37530986,8892.png,CO,Colombia,South America
65.01685794,19.04521034,8893.png,SE,Sweden,Europe
-22.70351846,141.0853884,8894.png,AU,Australia,Oceania
24.61241962,-98.82044949,8895.png,MX,Mexico,North America
-9.528985564,-45.51287454,8896.png,BR,Brazil,South America
-12.73992362,131.464882,8897.png,AU,Australia,Oceania
-2.949014464,-54.31020399,8898.png,BR,Brazil,South America
-34.35109114,-60.75397497,8899.png,AR,Argentina,South America
55.16167579,10.66369461,8900.png,DK,Denmark,Europe
61.39864953,-45.16013865,8901.png,GL,Greenland,North America
-36.9417046,-57.87209637,8902.png,AR,Argentina,South America
42.84861937,26.58718223,8903.png,BG,Bulgaria,Europe
40.37937893,36.68043688,8904.png,TR,Turkey,Asia
47.45481543,104.5787095,8905.png,MN,Mongolia,Asia
6.982243826,-2.275414869,8906.png,GH,Ghana,Africa
-12.65736848,132.5051798,8907.png,AU,Australia,Oceania
-26.50717466,151.3441041,8908.png,AU,Australia,Oceania
61.11796025,62.29564195,8909.png,RU,Russian Federation,Europe
15.22329037,-14.49101606,8910.png,SN,Senegal,Africa
54.37263928,158.2692989,8911.png,RU,Russian Federation,Europe
60.65248528,41.47492389,8912.png,RU,Russian Federation,Europe
-14.60034493,-58.77096576,8913.png,BR,Brazil,South America
-39.2176637,-66.17615784,8914.png,AR,Argentina,South America
40.03006417,28.32464347,8915.png,TR,Turkey,Asia
-23.15533854,114.5147841,8916.png,AU,Australia,Oceania
23.20474399,72.31297783,8917.png,IN,India,Asia
67.19802175,27.76052275,8918.png,FI,Finland,Europe
49.48119578,15.18801943,8919.png,CZ,Czechia,Europe
-22.99793428,136.1231146,8920.png,AU,Australia,Oceania
41.44640233,42.73536504,8921.png,TR,Turkey,Asia
-27.04803992,-61.07494969,8922.png,AR,Argentina,South America
-29.73883357,152.6176243,8923.png,AU,Australia,Oceania
61.50571812,41.85627886,8924.png,RU,Russian Federation,Europe
-0.159830107,36.28483522,8925.png,KE,Kenya,Africa
-27.15955376,25.97155499,8926.png,ZA,South Africa,Africa
-26.11064963,-59.77303931,8927.png,AR,Argentina,South America
-17.31493778,141.5161327,8928.png,AU,Australia,Oceania
-21.60446172,-56.67541183,8929.png,BR,Brazil,South America
-18.83746692,134.0555366,8930.png,AU,Australia,Oceania
53.8610129,157.6874559,8931.png,RU,Russian Federation,Europe
8.770972968,3.609293746,8932.png,NG,Nigeria,Africa
-20.05774045,138.7406816,8933.png,AU,Australia,Oceania
-5.838182696,-36.55151928,8934.png,BR,Brazil,South America
-37.24527479,-60.80535871,8935.png,AR,Argentina,South America
63.25021103,129.4758899,8936.png,RU,Russian Federation,Europe
-19.24078515,-40.50748081,8937.png,BR,Brazil,South America
-28.40334188,21.56628291,8938.png,ZA,South Africa,Africa
-9.833483177,-43.727089,8939.png,BR,Brazil,South America
-23.42989096,29.88623703,8940.png,ZA,South Africa,Africa
39.72738214,-5.024133657,8941.png,ES,Spain,Europe
15.3164374,-12.86883974,8942.png,SN,Senegal,Africa
-34.76176509,-55.69212184,8943.png,UY,Uruguay,South America
26.19532858,-103.1184521,8944.png,MX,Mexico,North America
41.61596804,72.09430187,8945.png,KG,Kyrgyzstan,Asia
-33.42226176,-67.45337068,8946.png,AR,Argentina,South America
46.6365511,20.88858767,8947.png,HU,Hungary,Europe
13.90535971,-4.555188178,8948.png,ML,Mali,Africa
-32.51381178,-53.64300341,8949.png,UY,Uruguay,South America
-26.94204969,151.6151904,8950.png,AU,Australia,Oceania
55.43422467,65.35508305,8951.png,RU,Russian Federation,Europe
61.89432788,53.09151183,8952.png,RU,Russian Federation,Europe
-19.61325262,-67.71973624,8953.png,BO,"Bolivia, Plurinational State of",South America
50.41882942,24.17871099,8954.png,UA,Ukraine,Europe
-4.048097931,-60.63675584,8955.png,BR,Brazil,South America
8.86471536,7.794214073,8956.png,NG,Nigeria,Africa
8.552731462,-75.54070064,8957.png,CO,Colombia,South America
63.62439693,119.7638322,8958.png,RU,Russian Federation,Europe
-34.40378606,143.6123927,8959.png,AU,Australia,Oceania
-45.21383251,-66.88410419,8960.png,AR,Argentina,South America
-20.08256311,-52.52825876,8961.png,BR,Brazil,South America
-21.96622957,27.55517683,8962.png,BW,Botswana,Africa
-20.03528366,-40.35043232,8963.png,BR,Brazil,South America
-21.72184564,25.9092333,8964.png,BW,Botswana,Africa
-33.09528136,119.234794,8965.png,AU,Australia,Oceania
62.54357942,71.7255904,8966.png,RU,Russian Federation,Europe
66.4714439,32.7712948,8967.png,RU,Russian Federation,Europe
-35.25759422,-67.66776433,8968.png,AR,Argentina,South America
58.87180976,15.87931568,8969.png,SE,Sweden,Europe
45.88088679,93.15580827,8970.png,MN,Mongolia,Asia
-8.141629531,-70.76552827,8971.png,BR,Brazil,South America
-20.83674574,146.3976291,8972.png,AU,Australia,Oceania
5.872615299,0.741652692,8973.png,GH,Ghana,Africa
-37.1710526,145.300835,8974.png,AU,Australia,Oceania
-4.21071318,-44.69064815,8975.png,BR,Brazil,South America
49.25336877,100.6951618,8976.png,MN,Mongolia,Asia
-46.54933116,-70.96035754,8977.png,AR,Argentina,South America
14.49883926,104.5166045,8978.png,TH,Thailand,Asia
-3.399655431,-44.02505385,8979.png,BR,Brazil,South America
-3.740993317,39.0610577,8980.png,KE,Kenya,Africa
-24.11153875,-51.04016855,8981.png,BR,Brazil,South America
-36.70756797,-64.99147306,8982.png,AR,Argentina,South America
-0.957023034,102.7232307,8983.png,ID,Indonesia,Asia
1.285635447,-60.35133459,8984.png,BR,Brazil,South America
-17.08198732,-51.75754694,8985.png,BR,Brazil,South America
-30.16461382,28.68439294,8986.png,LS,Lesotho,Africa
50.36671778,-3.854421259,8987.png,GB,United Kingdom,Europe
-0.460067041,-60.66206194,8988.png,BR,Brazil,South America
-9.203124174,-75.79870823,8989.png,PE,Peru,South America
-24.14013072,24.74121175,8990.png,BW,Botswana,Africa
21.96679875,-101.7118178,8991.png,MX,Mexico,North America
-40.47721146,-67.78195381,8992.png,AR,Argentina,South America
-21.06172011,21.72804268,8993.png,BW,Botswana,Africa
-32.57529342,116.132201,8994.png,AU,Australia,Oceania
37.63174095,33.80600316,8995.png,TR,Turkey,Asia
-40.37020923,-66.02750236,8996.png,AR,Argentina,South America
-35.20613101,141.5329858,8997.png,AU,Australia,Oceania
51.40397174,108.8905272,8998.png,RU,Russian Federation,Europe
54.13629126,62.31244671,8999.png,KZ,Kazakhstan,Asia
-27.70340306,-52.99988211,9000.png,BR,Brazil,South America
15.0907258,102.3815753,9001.png,TH,Thailand,Asia
62.54456985,31.07337731,9002.png,FI,Finland,Europe
-33.80126447,23.66537717,9003.png,ZA,South Africa,Africa
-18.50012429,-39.96551853,9004.png,BR,Brazil,South America
-18.88118016,-68.29953395,9005.png,BO,"Bolivia, Plurinational State of",South America
-8.278437306,113.9871662,9006.png,ID,Indonesia,Asia
-33.11095173,141.6287095,9007.png,AU,Australia,Oceania
1.65725251,-77.21130927,9008.png,CO,Colombia,South America
51.20352033,110.682524,9009.png,RU,Russian Federation,Europe
-37.80241914,142.1802179,9010.png,AU,Australia,Oceania
-12.85557275,131.7627341,9011.png,AU,Australia,Oceania
-9.342083347,-58.95429139,9012.png,BR,Brazil,South America
47.55915623,19.67282459,9013.png,HU,Hungary,Europe
46.44836822,94.12885814,9014.png,MN,Mongolia,Asia
45.14873503,10.62466611,9015.png,IT,Italy,Europe
-42.47922467,-66.15084984,9016.png,AR,Argentina,South America
-34.38086773,-66.72624927,9017.png,AR,Argentina,South America
-23.85788117,-53.60297674,9018.png,BR,Brazil,South America
60.32259059,64.19583592,9019.png,RU,Russian Federation,Europe
61.01744197,-45.29943135,9020.png,GL,Greenland,North America
62.56978814,25.65514559,9021.png,FI,Finland,Europe
-19.41520397,-64.46094536,9022.png,BO,"Bolivia, Plurinational State of",South America
54.30289207,-8.364354817,9023.png,IE,Ireland,Europe
45.67924254,28.01486554,9024.png,RO,Romania,Europe
9.067522413,80.10847963,9025.png,LK,Sri Lanka,Asia
8.729863992,10.89303517,9026.png,NG,Nigeria,Africa
-15.74613678,-48.26211187,9027.png,BR,Brazil,South America
51.2707966,55.58839349,9028.png,RU,Russian Federation,Europe
15.33262906,104.4874882,9029.png,TH,Thailand,Asia
6.50902955,101.3067463,9030.png,TH,Thailand,Asia
40.705969,-5.678392933,9031.png,ES,Spain,Europe
-27.36292979,-52.9750294,9032.png,BR,Brazil,South America
28.13798629,-100.2013819,9033.png,US,United States,North America
3.29327499,38.37365811,9034.png,KE,Kenya,Africa
40.17290186,39.00036152,9035.png,TR,Turkey,Asia
56.77595957,101.1982584,9036.png,RU,Russian Federation,Europe
4.160037774,34.38054858,9037.png,UG,Uganda,Africa
-37.87307521,-66.42702852,9038.png,AR,Argentina,South America
-26.5906833,120.2260383,9039.png,AU,Australia,Oceania
-21.47145971,146.663962,9040.png,AU,Australia,Oceania
14.08438701,105.3394856,9041.png,TH,Thailand,Asia
16.47875958,79.81248188,9042.png,IN,India,Asia
66.94326415,21.43181101,9043.png,SE,Sweden,Europe
61.54060578,44.30543712,9044.png,RU,Russian Federation,Europe
-27.28319492,120.5514099,9045.png,AU,Australia,Oceania
7.166624956,3.254507072,9046.png,NG,Nigeria,Africa
-3.273555498,104.8856065,9047.png,ID,Indonesia,Asia
-17.63345192,-52.56333364,9048.png,BR,Brazil,South America
6.299833712,80.3172692,9049.png,LK,Sri Lanka,Asia
-15.58830697,130.9791398,9050.png,AU,Australia,Oceania
36.77998358,31.69195745,9051.png,TR,Turkey,Asia
-27.62654671,-54.03647067,9052.png,BR,Brazil,South America
-18.36716169,133.8342159,9053.png,AU,Australia,Oceania
-0.004748602,40.38969889,9054.png,KE,Kenya,Africa
48.90878231,14.45371462,9055.png,CZ,Czechia,Europe
47.56255005,26.85770932,9056.png,RO,Romania,Europe
-34.74379405,-65.20131424,9057.png,AR,Argentina,South America
18.16825201,-100.916385,9058.png,MX,Mexico,North America
-29.2964556,150.5222048,9059.png,AU,Australia,Oceania
47.20684434,106.6376904,9060.png,MN,Mongolia,Asia
35.20668961,10.71050181,9061.png,TN,Tunisia,Africa
-22.9727928,-55.02162157,9062.png,BR,Brazil,South America
52.23378659,50.46355137,9063.png,RU,Russian Federation,Europe
7.781924024,4.625345708,9064.png,NG,Nigeria,Africa
-33.51625305,-55.12756936,9065.png,UY,Uruguay,South America
-33.14115834,-65.55940968,9066.png,AR,Argentina,South America
-29.19046034,-65.07467819,9067.png,AR,Argentina,South America
-35.08872502,-66.90961267,9068.png,AR,Argentina,South America
-1.533948513,101.960578,9069.png,ID,Indonesia,Asia
7.847455272,10.9524309,9070.png,NG,Nigeria,Africa
46.14318775,25.62283922,9071.png,RO,Romania,Europe
40.83737269,33.2952758,9072.png,TR,Turkey,Asia
-30.34339059,25.81115164,9073.png,ZA,South Africa,Africa
15.94506635,100.3149488,9074.png,TH,Thailand,Asia
-20.18318767,24.04663052,9075.png,BW,Botswana,Africa
-15.65589951,-74.08856555,9076.png,PE,Peru,South America
10.75747418,-74.71356982,9077.png,CO,Colombia,South America
54.7461687,160.8497552,9078.png,RU,Russian Federation,Europe
-2.788830141,-43.30925014,9079.png,BR,Brazil,South America
46.18766584,24.76354345,9080.png,RO,Romania,Europe
45.07749577,22.26481194,9081.png,RO,Romania,Europe
-1.779241423,-46.51916236,9082.png,BR,Brazil,South America
-32.69231594,119.2403698,9083.png,AU,Australia,Oceania
24.6739529,-100.3002501,9084.png,MX,Mexico,North America
11.74696911,10.15309087,9085.png,NG,Nigeria,Africa
-9.394160514,-64.51705961,9086.png,BR,Brazil,South America
-13.37251105,-70.35028707,9087.png,PE,Peru,South America
50.54410489,24.85460906,9088.png,UA,Ukraine,Europe
-27.42811746,-52.78508466,9089.png,BR,Brazil,South America
4.000175439,98.32816845,9090.png,ID,Indonesia,Asia
-35.33693234,-62.50115562,9091.png,AR,Argentina,South America
8.938713568,8.420507824,9092.png,NG,Nigeria,Africa
-0.865030453,36.13132797,9093.png,KE,Kenya,Africa
57.24143135,66.79681011,9094.png,RU,Russian Federation,Europe
-21.14431133,24.57882189,9095.png,BW,Botswana,Africa
-15.48459714,-58.34954953,9096.png,BO,"Bolivia, Plurinational State of",South America
-19.43347313,140.5896221,9097.png,AU,Australia,Oceania
46.20750451,100.7101594,9098.png,MN,Mongolia,Asia
24.04384952,-101.2406822,9099.png,MX,Mexico,North America
54.35784563,52.58760069,9100.png,RU,Russian Federation,Europe
-30.2554568,121.2303651,9101.png,AU,Australia,Oceania
-35.03421485,-68.2551491,9102.png,AR,Argentina,South America
-3.81165662,39.61777253,9103.png,KE,Kenya,Africa
53.02844673,61.99674531,9104.png,KZ,Kazakhstan,Asia
51.03632371,110.6828244,9105.png,RU,Russian Federation,Europe
48.56970018,34.08981883,9106.png,UA,Ukraine,Europe
-0.209614506,38.33547166,9107.png,KE,Kenya,Africa
-20.22621899,134.2214754,9108.png,AU,Australia,Oceania
-16.70493868,135.4018067,9109.png,AU,Australia,Oceania
9.778087428,7.446143112,9110.png,NG,Nigeria,Africa
16.42591446,-93.16653455,9111.png,MX,Mexico,North America
-9.409604524,-68.42829691,9112.png,BR,Brazil,South America
38.96676253,29.36092772,9113.png,TR,Turkey,Asia
-5.470178515,-45.29581604,9114.png,BR,Brazil,South America
22.89476762,88.64838493,9115.png,IN,India,Asia
23.39525932,77.23689007,9116.png,IN,India,Asia
-15.31775331,-46.35241547,9117.png,BR,Brazil,South America
-11.73066284,-41.51099704,9118.png,BR,Brazil,South America
-10.26116244,-59.20427194,9119.png,BR,Brazil,South America
-14.35858829,-47.05674121,9120.png,BR,Brazil,South America
37.59552739,36.62948993,9121.png,TR,Turkey,Asia
-26.12605976,-62.08339276,9122.png,AR,Argentina,South America
-38.29381994,147.1548821,9123.png,AU,Australia,Oceania
22.10859299,73.40402915,9124.png,IN,India,Asia
-5.115824353,-44.49854336,9125.png,BR,Brazil,South America
62.58689915,117.4973088,9126.png,RU,Russian Federation,Europe
-26.68287061,150.4640679,9127.png,AU,Australia,Oceania
54.98129489,24.48238176,9128.png,LT,Lithuania,Europe
-29.57192494,-62.23263641,9129.png,AR,Argentina,South America
63.99061478,20.05785555,9130.png,SE,Sweden,Europe
-23.49646371,-47.46054193,9131.png,BR,Brazil,South America
48.43644627,94.50720412,9132.png,MN,Mongolia,Asia
17.18613107,99.79765622,9133.png,TH,Thailand,Asia
6.181400976,7.794515591,9134.png,NG,Nigeria,Africa
56.10907439,92.92682111,9135.png,RU,Russian Federation,Europe
-4.208252458,-48.92809616,9136.png,BR,Brazil,South America
-35.92765904,-60.94859196,9137.png,AR,Argentina,South America
-15.8299007,-55.44366391,9138.png,BR,Brazil,South America
67.38038597,18.83522269,9139.png,SE,Sweden,Europe
30.72706155,75.87083531,9140.png,IN,India,Asia
-4.76072583,-48.05467388,9141.png,BR,Brazil,South America
-27.51426185,-60.51914596,9142.png,AR,Argentina,South America
-8.00781804,-38.51747426,9143.png,BR,Brazil,South America
-40.3791468,-66.02933318,9144.png,AR,Argentina,South America
-31.93086869,133.4935443,9145.png,AU,Australia,Oceania
61.5633867,27.990165,9146.png,FI,Finland,Europe
-18.80934211,136.0738578,9147.png,AU,Australia,Oceania
22.76799069,-100.8114448,9148.png,MX,Mexico,North America
-26.60797345,-64.00610484,9149.png,AR,Argentina,South America
-20.46889318,-40.5376475,9150.png,BR,Brazil,South America
-25.45622727,-62.87510648,9151.png,AR,Argentina,South America
-14.1056858,-44.52864252,9152.png,BR,Brazil,South America
-23.39318138,24.65622349,9153.png,BW,Botswana,Africa
-19.7336769,-55.17083419,9154.png,BR,Brazil,South America
-26.59860198,143.6674535,9155.png,AU,Australia,Oceania
21.10572606,-89.39037025,9156.png,MX,Mexico,North America
35.64071118,10.57852525,9157.png,TN,Tunisia,Africa
63.83929698,14.90718067,9158.png,SE,Sweden,Europe
-30.57562068,22.97983716,9159.png,ZA,South Africa,Africa
9.704430055,-2.785663866,9160.png,BF,Burkina Faso,Africa
-4.367024636,-56.23243209,9161.png,BR,Brazil,South America
-18.47851029,122.0675936,9162.png,AU,Australia,Oceania
-21.60537332,-49.11807351,9163.png,BR,Brazil,South America
55.61273192,-3.672001888,9164.png,GB,United Kingdom,Europe
-32.57375199,23.33352412,9165.png,ZA,South Africa,Africa
-8.675504827,-39.75247454,9166.png,BR,Brazil,South America
-29.01679633,24.71062083,9167.png,ZA,South Africa,Africa
-26.6189368,144.6850783,9168.png,AU,Australia,Oceania
-5.772374188,-45.96874742,9169.png,BR,Brazil,South America
-21.09724321,-53.71466384,9170.png,BR,Brazil,South America
-25.81151303,152.6389062,9171.png,AU,Australia,Oceania
55.68287666,74.27924699,9172.png,RU,Russian Federation,Europe
28.47921707,77.65594224,9173.png,IN,India,Asia
27.56885275,90.44886138,9174.png,BT,Bhutan,Asia
16.11570802,-91.24003325,9175.png,MX,Mexico,North America
-11.42676096,-69.34763959,9176.png,PE,Peru,South America
-15.84368953,-71.10639921,9177.png,PE,Peru,South America
-30.30120016,148.1205733,9178.png,AU,Australia,Oceania
54.77886633,61.50160567,9179.png,RU,Russian Federation,Europe
-5.199699068,-48.0194012,9180.png,BR,Brazil,South America
61.44862091,74.5990557,9181.png,RU,Russian Federation,Europe
-22.29464143,138.0056568,9182.png,AU,Australia,Oceania
12.49011504,6.158546458,9183.png,NG,Nigeria,Africa
52.60726807,44.75202657,9184.png,RU,Russian Federation,Europe
6.140914869,-1.739990273,9185.png,GH,Ghana,Africa
-10.67027317,-59.26796362,9186.png,BR,Brazil,South America
-8.947693994,-75.38907304,9187.png,PE,Peru,South America
-9.533137085,-40.01189419,9188.png,BR,Brazil,South America
51.23439,41.94432219,9189.png,RU,Russian Federation,Europe
-30.23815373,27.43420729,9190.png,LS,Lesotho,Africa
31.29945464,34.82304125,9191.png,IL,Israel,Asia
13.74551778,104.6070676,9192.png,KH,Cambodia,Asia
-34.77538961,150.7934696,9193.png,AU,Australia,Oceania
-15.5548383,-48.99659634,9194.png,BR,Brazil,South America
51.96358031,14.99573863,9195.png,PL,Poland,Europe
31.32629296,36.57086716,9196.png,JO,Jordan,Asia
-13.83467632,131.1890932,9197.png,AU,Australia,Oceania
26.34553693,-104.7056718,9198.png,MX,Mexico,North America
-18.56427183,-52.23516746,9199.png,BR,Brazil,South America
-23.18051235,-55.37441126,9200.png,PY,Paraguay,South America
-32.342482,18.83688692,9201.png,ZA,South Africa,Africa
-9.342083347,-58.95429139,9202.png,BR,Brazil,South America
16.292773,-98.09612098,9203.png,MX,Mexico,North America
-12.73992362,131.464882,9204.png,AU,Australia,Oceania
-29.28740953,149.7884568,9205.png,AU,Australia,Oceania
-4.890928419,-49.09393868,9206.png,BR,Brazil,South America
18.91536153,100.6587983,9207.png,TH,Thailand,Asia
0.566224358,38.05637041,9208.png,KE,Kenya,Africa
17.98260658,100.1150245,9209.png,TH,Thailand,Asia
-22.26863879,-54.68791084,9210.png,BR,Brazil,South America
-8.832175954,-69.25783246,9211.png,BR,Brazil,South America
-9.243048806,-49.219997,9212.png,BR,Brazil,South America
13.62782307,103.073631,9213.png,KH,Cambodia,Asia
18.7403911,99.9742282,9214.png,TH,Thailand,Asia
37.3232106,-4.385181774,9215.png,ES,Spain,Europe
-7.822175711,-77.71245037,9216.png,PE,Peru,South America
55.23865842,22.89179688,9217.png,LT,Lithuania,Europe
30.0526453,-106.3907528,9218.png,MX,Mexico,North America
-28.60634506,-55.7018623,9219.png,BR,Brazil,South America
-29.48780661,-68.16428393,9220.png,AR,Argentina,South America
-20.6210319,-49.6549381,9221.png,BR,Brazil,South America
13.10871088,101.9610152,9222.png,TH,Thailand,Asia
-9.238818912,-48.81739358,9223.png,BR,Brazil,South America
-17.53621737,-43.20741081,9224.png,BR,Brazil,South America
14.34599546,104.6203006,9225.png,TH,Thailand,Asia
31.15396598,-105.6570528,9226.png,US,United States,North America
-42.33788187,-70.54881296,9227.png,AR,Argentina,South America
46.00975752,23.66631804,9228.png,RO,Romania,Europe
-17.83365985,-41.91104457,9229.png,BR,Brazil,South America
63.28503114,46.1448872,9230.png,RU,Russian Federation,Europe
62.90583046,22.04717854,9231.png,FI,Finland,Europe
-25.28746299,23.02485985,9232.png,BW,Botswana,Africa
53.77811425,74.04482373,9233.png,RU,Russian Federation,Europe
67.6530868,24.16299224,9234.png,FI,Finland,Europe
-28.01444647,119.9346455,9235.png,AU,Australia,Oceania
-26.21060961,32.00334869,9236.png,SZ,Eswatini,Africa
27.67891705,-105.0293298,9237.png,MX,Mexico,North America
