<<<<<<< HEAD
﻿Image Name,Analysis Result
roi_23433_3.jpeg,"[""Nothing""]
"
roi_23434_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23434_1.jpeg,"[""Sky"", ""Pole"", ""Vegetation"", ""Mountain"", ""Powerline""]
"
roi_2343_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vegetation""]
"
roi_23443_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23443_1.jpeg,"```
[""Sky"", ""Tree"", ""Building"", ""Vegetation"", ""Bush"", ""Soil"", ""Road"", ""Car"", ""Vehicle""]
```
"
roi_23445_0.jpeg,"[""Vegetation""]
"
roi_23445_1.jpeg,"[""Tree"", ""Vegetation"", ""Sky""]
"
roi_23445_2.jpeg,"[""Vegetation""]
"
roi_23447_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation""]
"
roi_23447_1.jpeg,"[""Soil"", ""Vegetation""]
"
roi_23448_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23457_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23457_1.jpeg,"[""Sky""]
"
roi_23457_2.jpeg,"[""Nothing""]
"
roi_23457_3.jpeg,"[""Sky""]"
roi_23459_0.jpeg,"[""Nothing""]
"
roi_23459_1.jpeg,"[""Sky"", ""Vegetation"", ""Body of water""]
"
roi_23470_0.jpeg,"[""Building"", ""Vegetation"", ""Soil"", ""Bush""]
"
roi_23470_1.jpeg,"[""Vegetation""]
"
roi_23470_2.jpeg,"[""Vegetation""]
"
roi_23473_0.jpeg,"[""Vegetation""]"
roi_23473_1.jpeg,"[""Nothing""]
"
roi_23473_2.jpeg,"[""Sky"", ""Building"", ""Vegetation""]
"
roi_23473_3.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_23475_0.jpeg,"[""Vegetation""]
"
roi_23476_0.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_23478_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23478_1.jpeg,"[""Vegetation"", ""Tree"", ""Bush"", ""Sky"", ""Field""]
"
roi_23481_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23481_1.jpeg,"[""Road"", ""Vegetation"", ""Bush""]
"
roi_23481_2.jpeg,"[""Nothing""]
"
roi_23481_3.jpeg,"[""Nothing""]
"
roi_23482_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_23482_1.jpeg,"[""Nothing""]
"
roi_23482_2.jpeg,"[""Sky"", ""Mountain""]
"
roi_23485_0.jpeg,"[""House"", ""Building"", ""Vehicle"", ""Car"", ""Tree"", ""Vegetation"", ""Fence"", ""Soil"", ""Bush""]
"
roi_23486_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23486_1.jpeg,"[""Tree"", ""Bush"", ""Vegetation"", ""House"", ""Building""]
"
roi_23486_2.jpeg,"[""Vegetation"", ""Tree""]
"
roi_23486_3.jpeg,"[""Vegetation""]
"
roi_23494_0.jpeg,"[""Tree"", ""Vegetation"", ""Sky""]
"
roi_23501_0.jpeg,"[""Nothing""]
"
roi_23501_1.jpeg,"[""Sky"", ""Tree"", ""Field"", ""Vegetation"", ""Soil"", ""Bush""]
"
roi_23503_0.jpeg,"[""Building"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_23503_1.jpeg,"```json
[""Sky"", ""Tree"", ""House"", ""Building"", ""Vegetation"", ""Powerline""]
```
"
roi_23507_0.jpeg,"[""Vegetation""]
"
roi_23507_1.jpeg,"[""House"", ""Building"", ""Vegetation"", ""Bush"", ""Sky""]
"
roi_23507_2.jpeg,"[""Nothing""]
"
roi_23510_0.jpeg,"[""Vegetation"", ""Bush"", ""Field""]
"
roi_23510_1.jpeg,"[""Sky"", ""Vegetation"", ""Tree"", ""Field"", ""Powerline""]
"
roi_23511_0.jpeg,"[""Vegetation"", ""House"", ""Fence"", ""Bush"", ""Building""]
"
roi_23511_1.jpeg,"[""House"", ""Car"", ""Vegetation"", ""Bush"", ""Road"", ""Fence"", ""Bollard"", ""Soil"", ""Sky""]
"
roi_23512_0.jpeg,"[""Car"", ""Road"", ""Vegetation"", ""Soil""]
"
roi_23514_0.jpeg,"[""Sky"", ""Road"", ""Building"", ""House"", ""Car"", ""Vehicle"", ""Vegetation"", ""Grass"", ""Roadmark""]"
roi_23514_1.jpeg,"[""Sky""]
"
roi_23514_2.jpeg,"[""Nothing""]
"
roi_23515_0.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_2351_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Soil""]
"
roi_23526_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Bush""]"
roi_23526_1.jpeg,"[""Vegetation"", ""Bush"", ""Tree""]
"
roi_23526_2.jpeg,"[""Nothing""]
"
roi_23526_3.jpeg,"[""Nothing""]
"
roi_23526_4.jpeg,"[""Sky"", ""Mountain""]
"
roi_23527_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23527_1.jpeg,"[""Tree"", ""Vegetation""]"
roi_23527_2.jpeg,"[""Vegetation"", ""Bush"", ""Fence""]
"
roi_23527_3.jpeg,"[""Vegetation""]
"
roi_23530_0.jpeg,"[""Body of water"", ""Vegetation"", ""Sky""]
"
roi_23530_1.jpeg,"[""Nothing""]
"
roi_23539_0.jpeg,"[""Nothing""]
"
roi_23539_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23539_2.jpeg,"[""Sky"", ""Vegetation"", ""Tree"", ""Building"", ""Field"", ""Person""]
"
roi_23539_3.jpeg,"[""Nothing""]
"
roi_23542_0.jpeg,"[""Vegetation""]"
roi_23542_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23542_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23542_3.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23556_0.jpeg,"[""Bush"", ""Vegetation""]
"
roi_23556_1.jpeg,"[""Vegetation""]
"
roi_23556_2.jpeg,"[""Vegetation"", ""Bush"", ""Field""]
"
roi_2355_0.jpeg,"[""Text""]
"
roi_2355_1.jpeg,"[""Nothing""]
"
roi_2355_2.jpeg,"[""Vegetation"", ""Soil"", ""Field""]
"
roi_23560_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Field"", ""Bush""]"
roi_23560_1.jpeg,"[""Nothing""]
"
roi_23560_2.jpeg,"[""Nothing""]
"
roi_23560_3.jpeg,"[""Sky"", ""Building""]
"
roi_23562_0.jpeg,"[""House"", ""Building"", ""Tree"", ""Vegetation"", ""Bush"", ""Road"", ""Soil""]
"
roi_23585_0.jpeg,"[""Tree"", ""Fence"", ""Vegetation"", ""Bush"", ""Field""]"
roi_23585_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23587_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23587_1.jpeg,"[""Sky"", ""Vegetation"", ""Bush"", ""Field""]
"
roi_2358_0.jpeg,"[""Road"", ""Soil"", ""Shadow of a car"", ""Vegetation""]
"
roi_2358_1.jpeg,"[""Sky"", ""Cloud""]
"
roi_23597_0.jpeg,"[""Vegetation""]
"
roi_23598_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23598_1.jpeg,"[""Sky"", ""Road""]
"
roi_23598_2.jpeg,"[""Nothing""]
"
roi_2359_0.jpeg,"[""Soil"", ""Vegetation"", ""Sky"", ""Bush""]
"
roi_2359_1.jpeg,"[""Sky"", ""Mountain""]
"
roi_2359_2.jpeg,"[""Sky"", ""Building"", ""House"", ""Vegetation""]
"
roi_2359_3.jpeg,"[""Sky"", ""Mountain""]
"
roi_23600_0.jpeg,"[""Sky"", ""Vegetation"", ""Field"", ""Bush""]"
roi_23604_0.jpeg,"[""Sky"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_23604_1.jpeg,"[""Sky"", ""Mountain""]
"
roi_23607_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23607_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Field"", ""Bush"", ""Powerline""]
"
roi_23607_2.jpeg,"[""Road"", ""Roadmark"", ""Shadow of a car""]
"
roi_2360_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_2360_1.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_2360_2.jpeg,"[""Nothing""]
"
roi_23612_0.jpeg,"[""Nothing""]
"
roi_23612_1.jpeg,"[""Vegetation"", ""Fence"", ""Pole""]
"
roi_23612_2.jpeg,"[""Vegetation""]
"
roi_23612_3.jpeg,"[""Nothing""]
"
roi_23612_4.jpeg,"[""Tree"", ""Vegetation""]
"
roi_23612_5.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Powerline""]
"
roi_23618_0.jpeg,"[""Vegetation"", ""Tree"", ""Bush""]
"
roi_23621_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_23621_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23621_2.jpeg,"[""Nothing""]
"
roi_23624_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23624_1.jpeg,"[""Nothing""]
"
roi_23624_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23624_3.jpeg,"[""Nothing""]
"
roi_23624_4.jpeg,"[""Nothing""]
"
roi_23628_0.jpeg,"[""Vegetation""]"
roi_23628_1.jpeg,"[""Sky"", ""Pole"", ""Tree"", ""Vegetation"", ""Bush"", ""House"", ""Field"", ""Fence"", ""Building""]
"
roi_23637_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23637_1.jpeg,"[""Vegetation"", ""Fence"", ""Road"", ""Sky"", ""Tree"", ""Field""]"
roi_23637_2.jpeg,"[""Sky"", ""Tree"", ""Pole"", ""Vegetation""]
"
roi_23637_3.jpeg,"[""Nothing""]
"
roi_23637_4.jpeg,"[""Nothing""]
"
roi_23638_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Powerline""]
"
roi_23638_1.jpeg,"[""Sky"", ""Mountain"", ""Vegetation""]
"
roi_23640_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23648_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23648_1.jpeg,"[""Nothing""]
"
roi_23648_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_23649_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23668_0.jpeg,"[""Soil""]
"
roi_23668_1.jpeg,"[""Building"", ""House"", ""Stairs"", ""Car"", ""Vehicle"", ""Shadow of a car"", ""Vegetation"", ""Bush""]
"
roi_23668_2.jpeg,"[""Building"", ""House"", ""Car"", ""Vehicle"", ""Fence"", ""Soil"", ""Vegetation""]
"
roi_23669_0.jpeg,"[""Nothing""]
"
roi_23669_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23678_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Soil""]
"
roi_23678_1.jpeg,"[""Nothing""]
"
roi_23678_2.jpeg,"[""Sky"", ""Road"", ""Vegetation"", ""Tree"", ""Body of water"", ""Pole"", ""Fence""]"
roi_23678_3.jpeg,"[""Nothing""]"
roi_23681_0.jpeg,"[""Vegetation""]
"
roi_23681_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23681_2.jpeg,"[""Nothing""]
"
roi_23681_3.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23681_4.jpeg,"[""Sky""]
"
roi_2368_0.jpeg,"[""Soil"", ""Vegetation"", ""Car"", ""Vehicle""]
"
roi_23692_0.jpeg,"[""Vegetation""]
"
roi_23692_1.jpeg,"[""Nothing""]
"
roi_23692_2.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_23692_3.jpeg,"[""Sky""]"
roi_23697_0.jpeg,"[""Nothing""]
"
roi_23697_1.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_23697_2.jpeg,"[""Nothing""]
"
roi_23697_3.jpeg,"[""Sky"", ""Road"", ""Tree"", ""Vegetation"", ""Field"", ""Powerline""]"
roi_23697_4.jpeg,"[""Sky"", ""Building""]
"
roi_23704_0.jpeg,"[""Vegetation""]"
roi_23704_1.jpeg,"[""Sky"", ""House"", ""Tree"", ""Vegetation"", ""Bush"", ""Building"", ""Mountain""]
"
roi_23704_2.jpeg,"[""Nothing""]
"
roi_23704_3.jpeg,"[""Sky"", ""Vegetation""]
"
roi_23707_0.jpeg,"[""Car"", ""Shadow of a car""]
"
roi_23707_1.jpeg,"[""Car"", ""Building"", ""Shadow of a car""]
"
roi_23707_2.jpeg,"[""Building"", ""Shadow of a car"", ""Vehicle""]
"
roi_23709_0.jpeg,"[""Building"", ""Road"", ""Vegetation"", ""Graffiti"", ""Text""]"
roi_23709_1.jpeg,"[""Nothing""]
"
roi_2370_0.jpeg,"[""Nothing""]
"
roi_2370_1.jpeg,"[""Soil"", ""Building""]
"
roi_2370_2.jpeg,"[""Road"", ""Tree"", ""Vegetation"", ""Fence"", ""Building"", ""Vehicle"", ""Sky"", ""Mountain""]
"
roi_2370_3.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Clothing"", ""Balcony""]
"
roi_23711_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_23714_0.jpeg,"[""Nothing""]
"
roi_2371_0.jpeg,"[""Sky"", ""Vegetation"", ""Soil"", ""Bush""]
"
roi_23720_0.jpeg,"[""Vegetation""]
"
roi_23720_1.jpeg,"[""Nothing""]"
roi_23720_2.jpeg,"[""Tree"", ""Vegetation""]
"
roi_23725_0.jpeg,"[""Vegetation""]
"
roi_23725_1.jpeg,"[""Vegetation"", ""Field""]
"
roi_23726_0.jpeg,"[""Nothing""]
"
roi_23726_1.jpeg,"[""Building"", ""Tree"", ""Vegetation"", ""Body of water"", ""Vehicle"", ""Truck""]
"
roi_23732_0.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_23732_1.jpeg,"[""Sky"", ""Pole"", ""Field"", ""Vegetation""]
"
roi_23741_0.jpeg,"[""Nothing""]
"
roi_23741_1.jpeg,"[""Building"", ""House"", ""Sky"", ""Vegetation"", ""Stairs""]
"
roi_23741_2.jpeg,"[""House"", ""Tree"", ""Vegetation"", ""Fence"", ""Building""]
"
roi_23742_0.jpeg,"[""Road"", ""House"", ""Building"", ""Fence"", ""Vegetation"", ""Bush"", ""Sky"", ""Mountain"", ""Pole"", ""Flower""]"
roi_23742_1.jpeg,"[""Nothing""]
"
roi_23746_0.jpeg,"[""Vegetation"", ""Soil"", ""Shadow of a car""]
"
roi_23748_0.jpeg,"[""Vegetation"", ""Tree"", ""Bush""]
"
roi_23748_1.jpeg,"[""Vegetation""]
"
roi_23749_0.jpeg,"[""Vegetation"", ""House"", ""Bush"", ""Building"", ""Road"", ""Roadmark""]
"
roi_23749_1.jpeg,"[""Nothing""]
"
roi_23755_0.jpeg,"[""Shadow of a car""]
"
roi_23755_1.jpeg,"[""Nothing""]
"
roi_23755_2.jpeg,"[""House"", ""Building"", ""Tree"", ""Car"", ""Vehicle"", ""Vegetation"", ""Bush"", ""Fence"", ""Person"", ""Shadow of a car"", ""Soil""]
"
roi_23757_0.jpeg,"[""Field"", ""Vegetation""]
"
roi_23757_1.jpeg,"[""Sky""]
"
roi_23757_2.jpeg,"[""Sky""]
"
roi_23761_0.jpeg,"[""Road"", ""Vegetation""]
"
roi_23761_1.jpeg,"[""Road"", ""Fence"", ""Tree"", ""Vegetation"", ""Sky"", ""Building"", ""Soil""]
"
roi_23761_2.jpeg,"[""Nothing""]
"
roi_23764_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23764_1.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Bush""]
"
roi_23774_0.jpeg,"[""Nothing""]
"
roi_23774_1.jpeg,"[""Vegetation"", ""Fence"", ""Pole""]
"
roi_23774_2.jpeg,"[""Vegetation""]
"
roi_23775_0.jpeg,"[""Sky"", ""Field"", ""Pole"", ""Fence"", ""Vegetation"", ""Snow"", ""Tree"", ""Mountain""]"
roi_23775_1.jpeg,"[""Nothing""]
"
roi_23780_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23780_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23780_2.jpeg,"[""Vegetation""]
"
roi_23782_0.jpeg,"[""Tree"", ""Vegetation"", ""Sky""]
"
roi_23784_0.jpeg,"[""Nothing""]
"
roi_23784_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Pole"", ""Cross""]
"
roi_23788_0.jpeg,"[""Road"", ""Soil"", ""Vegetation""]
"
roi_23788_1.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Soil""]
"
roi_23788_2.jpeg,"[""Car"", ""Road"", ""Vegetation"", ""Building"", ""Shadow of a car""]
"
roi_23790_0.jpeg,"[""Nothing""]
"
roi_23800_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]"
roi_23810_0.jpeg,"[""Sky"", ""Vegetation"", ""Bush"", ""Tree"", ""Shadow of a car""]
"
roi_23812_0.jpeg,"[""Vegetation""]
"
roi_23812_1.jpeg,"[""Vegetation"", ""Bush"", ""House"", ""Sky"", ""Mountain""]
"
roi_23826_0.jpeg,"[""Fence"", ""Vegetation"", ""Soil""]
"
roi_23826_1.jpeg,"[""Sky"", ""Road"", ""House"", ""Pole"", ""Tree"", ""Car"", ""Vehicle"", ""Fence"", ""Vegetation"", ""Bush"", ""Shadow of a car""]
"
roi_23826_2.jpeg,"[""Nothing""]
"
roi_23826_3.jpeg,"[""Sky"", ""Vegetation"", ""Bush""]
"
roi_23831_0.jpeg,"[""Bush"", ""Building"", ""Vegetation""]
"
roi_23831_1.jpeg,"[""Building"", ""House"", ""Tree"", ""Vegetation"", ""Road"", ""Soil"", ""Fence""]"
roi_23835_0.jpeg,"[""Nothing""]
"
roi_23835_1.jpeg,"[""Sky"", ""Mountain"", ""House"", ""Building"", ""Tree"", ""Vegetation"", ""Field"", ""Soil""]
"
roi_2383_0.jpeg,"[""Nothing""]
"
roi_2383_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_2383_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_2383_3.jpeg,"[""Sky"", ""Vegetation"", ""Mountain""]
"
roi_23840_0.jpeg,"[""Nothing""]
"
roi_23840_1.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_23840_2.jpeg,"[""Nothing""]
"
roi_23842_0.jpeg,"[""Vegetation""]
"
roi_23842_1.jpeg,"[""Vegetation""]
"
roi_23842_2.jpeg,"[""Tree"", ""Road"", ""Vegetation"", ""Pole"", ""Bush""]
"
roi_2384_0.jpeg,"[""Sky"", ""Tree"", ""Pole"", ""Vegetation"", ""Fence"", ""Soil"", ""Road""]
"
roi_2384_1.jpeg,"[""Vegetation""]
"
roi_23852_0.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Pole"", ""Soil"", ""Field""]
"
roi_23852_1.jpeg,"[""Nothing""]
"
roi_23852_2.jpeg,"[""Nothing""]
"
roi_23852_3.jpeg,"[""Sky""]
"
roi_23861_0.jpeg,"[""Fence"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_23861_1.jpeg,"[""Vegetation""]"
roi_23861_2.jpeg,"[""Vegetation"", ""Sky""]
"
roi_23861_3.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23863_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_23867_0.jpeg,"[""Nothing""]
"
roi_23867_1.jpeg,"[""Animal""]
"
roi_23867_2.jpeg,"[""Building"", ""Wall"", ""Shadow"", ""Vegetation""]
"
roi_23867_3.jpeg,"[""Building"", ""Vegetation"", ""Tree"", ""Wall""]
"
roi_23870_0.jpeg,"[""Tree"", ""Fence"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_23870_1.jpeg,"[""Nothing""]
"
roi_23878_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Bush"", ""Field""]
"
roi_23878_1.jpeg,"[""Nothing""]
"
roi_23878_2.jpeg,"[""Nothing""]
"
roi_23882_0.jpeg,"[""Vegetation""]
"
roi_23882_1.jpeg,"[""Vegetation"", ""Bush"", ""Tree""]
"
roi_23882_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23887_0.jpeg,"[""Vegetation""]
"
roi_23887_1.jpeg,"[""House"", ""Building"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_23887_2.jpeg,"[""Sky"", ""Building""]
"
roi_23889_0.jpeg,"[""Road"", ""Building"", ""Shadow of a car"", ""Vegetation"", ""Tree"", ""Soil""]
"
roi_23889_1.jpeg,"[""Nothing""]"
roi_23889_2.jpeg,"[""Nothing""]
"
roi_23889_3.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Mountain""]"
roi_23892_0.jpeg,"[""Sky"", ""Road"", ""House"", ""Tree"", ""Vegetation"", ""Mountain"", ""Field"", ""Fence"", ""Bush""]
"
roi_23896_0.jpeg,"[""Nothing""]
"
roi_23896_1.jpeg,"[""Vegetation"", ""Soil""]
"
roi_23896_2.jpeg,"[""Vegetation"", ""Soil""]
"
roi_23896_3.jpeg,"[""Vegetation""]
"
roi_23896_4.jpeg,"[""Sky"", ""Road"", ""Tree"", ""Vegetation"", ""Bush"", ""Field""]
"
roi_23898_0.jpeg,"[""Nothing""]
"
roi_23898_1.jpeg,"[""Soil"", ""Road"", ""Roadmark"", ""Shadow of a car""]
"
roi_23898_2.jpeg,"[""Fence"", ""Vegetation""]
"
roi_23898_3.jpeg,"[""Vegetation""]"
roi_23898_4.jpeg,"[""Tree"", ""Building"", ""House"", ""Sky"", ""Vegetation""]
"
roi_2389_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_2389_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_23904_0.jpeg,"[""Sky"", ""Building"", ""House"", ""Tree"", ""Soil"", ""Vegetation"", ""Field""]
"
roi_23904_1.jpeg,"[""Sky"", ""Shadow of a car""]
"
roi_23911_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_23912_0.jpeg,"[""Vegetation"", ""Fence"", ""Soil""]
"
roi_23912_1.jpeg,"[""House"", ""Tree"", ""Vegetation"", ""Bush"", ""Car"", ""Body of water"", ""Field""]
"
roi_23912_2.jpeg,"[""Vegetation"", ""Bush"", ""Tree""]
"
roi_23912_3.jpeg,"[""Sky"", ""Mountain"", ""Vegetation""]
"
roi_23920_0.jpeg,"[""Nothing""]
"
roi_23920_1.jpeg,"[""Pole"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_23920_2.jpeg,"[""Vegetation""]
"
roi_23926_0.jpeg,"[""Text""]
"
roi_23926_1.jpeg,"[""Nothing""]
"
roi_23926_2.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_23933_0.jpeg,"[""Soil"", ""Vegetation""]
"
roi_23933_1.jpeg,"[""Road"", ""Soil"", ""Pole"", ""Vegetation"", ""Bush""]
"
roi_23936_0.jpeg,"[""House"", ""Building"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_23939_0.jpeg,"[""Building"", ""House"", ""Road"", ""Vegetation"", ""Bush"", ""Shadow of a car""]
"
roi_23959_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Building"", ""Vehicle"", ""Truck"", ""Sign"", ""Vegetation"", ""Field"", ""Wind turbine""]"
roi_23959_1.jpeg,"[""Sky"", ""Building""]
"
roi_2395_0.jpeg,"[""Sky"", ""Mountain"", ""Vegetation""]
"
roi_2395_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Building"", ""House"", ""Pole"", ""Tree"", ""Vegetation"", ""Field"", ""Mountain""]
"
roi_23961_0.jpeg,"[""Field"", ""Vegetation""]"
roi_23961_1.jpeg,"[""Sky"", ""Clouds""]
"
roi_23965_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_23965_1.jpeg,"```json
[""Sky"", ""Mountain"", ""Field"", ""Vegetation"", ""House"", ""Tree"", ""Soil"", ""Road"", ""Bush""]
```
"
roi_23966_0.jpeg,"[""Shadow of a car"", ""Soil""]
"
roi_23966_1.jpeg,"[""Nothing""]
"
roi_23966_2.jpeg,"[""Nothing""]
"
roi_23966_3.jpeg,"[""Soil"", ""Vegetation""]
"
roi_23966_4.jpeg,"[""Nothing""]
"
roi_23966_5.jpeg,"[""Sky"", ""Mountain""]
"
roi_23967_0.jpeg,"[""Road"", ""Soil"", ""Roadmark"", ""Railroad track"", ""Vegetation""]"
roi_23967_1.jpeg,"[""Nothing""]
"
roi_23967_2.jpeg,"[""Sky"", ""Vegetation""]
"
roi_23968_0.jpeg,"[""Soil"", ""Snow"", ""Vegetation"", ""Fence"", ""Building""]
"
roi_23968_1.jpeg,"[""Sky"", ""Building"", ""Shadow of a car""]
"
roi_2397_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Bush""]"
roi_2397_1.jpeg,"[""Tree"", ""Vegetation"", ""Sky""]"
roi_23980_0.jpeg,"[""Building"", ""House"", ""Wall"", ""Graffiti"", ""Text""]"
roi_23994_0.jpeg,"[""Nothing""]
"
roi_23994_1.jpeg,"[""Building"", ""Wall"", ""Door"", ""Brick""]
"
roi_23994_2.jpeg,"[""Sky"", ""Pole"", ""Powerline"", ""Tree"", ""Vegetation""]"
roi_23994_3.jpeg,"[""Nothing""]
"
roi_24015_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_24024_0.jpeg,"[""Nothing""]
"
roi_24024_1.jpeg,"[""Car"", ""Soil"", ""Trashcan""]
"
roi_24027_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush"", ""Tree""]
"
roi_24027_1.jpeg,"[""Building"", ""House""]
"
roi_24027_2.jpeg,"[""Sky"", ""Building"", ""Vegetation""]
"
roi_24027_3.jpeg,"[""Sky"", ""Building"", ""Pole"", ""Vegetation""]
"
roi_24027_4.jpeg,"[""Sky"", ""Powerline""]"
roi_2402_0.jpeg,"[""Nothing""]"
roi_2402_1.jpeg,"[""Nothing""]
"
roi_2402_2.jpeg,"[""Soil""]
"
roi_2402_3.jpeg,"[""House"", ""Tree"", ""Vegetation"", ""Soil"", ""Bush""]
"
roi_2402_4.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_24030_0.jpeg,"[""Sky"", ""Sign"", ""Vegetation"", ""Mountain"", ""Pole"", ""Text""]"
roi_24036_0.jpeg,"[""Vehicle""]
"
roi_24037_0.jpeg,"[""Nothing""]
"
roi_24037_1.jpeg,"[""Building"", ""House"", ""Pole"", ""Road"", ""Car"", ""Vehicle"", ""Powerline"", ""Sign"", ""Text"", ""Vegetation""]"
roi_24037_2.jpeg,"[""Sky"", ""Shadow of a car"", ""Car"", ""Vehicle""]
"
roi_24038_0.jpeg,"[""Sky""]
"
roi_24038_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Mountain"", ""Tree"", ""Vegetation"", ""Bush"", ""Roadmark"", ""Person""]
"
roi_24038_2.jpeg,"[""Mountain"", ""Vegetation"", ""Building"", ""House"", ""Soil""]
"
roi_24044_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation""]
"
roi_24044_1.jpeg,"[""Nothing""]
"
roi_24044_2.jpeg,"[""Sky"", ""Road"", ""Building"", ""House"", ""Pole"", ""Tree"", ""Vegetation"", ""People"", ""Car"", ""Vehicle"", ""Powerline""]"
roi_24044_3.jpeg,"[""Sky""]
"
roi_24048_0.jpeg,"[""House"", ""Building"", ""Vegetation"", ""Bush"", ""Soil""]
"
